"CCSuid","CCSdguid","CCSname","CCSpop_2021","CCStdwell_2021","CCSurdwell_2021","CCSpop_2016","CCSpop_2016a","CCStdwell_2016a","CCSurdwell_2016a","CCSarea","CCSadj_2016","CCSir_2016","CCSir_2021","PRuid","CDcode","CCScode","ERcode"
"3559011","2021S05023559011","Alberton",954,355,340,969,969,366,352,"116.5966","0","0","0","35","59","011","95"
"3559016","2021S05023559016","La Vallee",788,379,319,938,938,395,363,"237.1225","0","0","0","35","59","016","95"
"3559019","2021S05023559019","Emo",1204,521,472,1333,1333,554,517,"202.2797","0","0","0","35","59","019","95"
"3559024","2021S05023559024","Chapple",1063,439,367,926,926,421,327,"580.8762","0","0","0","35","59","024","95"
"3559031","2021S05023559031","Morley",493,235,186,481,481,232,178,"388.3841","0","0","0","35","59","031","95"
"3559040","2021S05023559040","Dawson",1151,672,556,1275,1275,726,566,"346.5313","0","0","0","35","59","040","95"
"3559047","2021S05023559047","Lake of the Woods",700,597,268,573,573,643,223,"789.7769","0","0","0","35","59","047","95"
"3559090","2021S05023559090","Rainy River, Unorganized",13084,7481,5807,13615,13615,7880,5906,"12739.3821","0","0","0","35","59","090","95"
"3560090","2021S05023560090","Kenora, Unorganized",66000,32914,24818,65533,65533,31191,23931,"395432.0708","0","1","1","35","60","090","95"
"4601035","2021S05024601035","Stuartburn",1731,776,619,1648,1648,824,658,"1161.4454","0","0","0","46","01","035","10"
"4601039","2021S05024601039","Piney",1843,1172,804,1726,1726,1191,768,"2430.3215","0","0","0","46","01","039","10"
"4601043","2021S05024601043","Reynolds",1344,910,582,1338,1338,727,570,"3559.6533","0","0","0","46","01","043","10"
"4601046","2021S05024601046","Whitemouth",1630,780,631,1557,1557,793,598,"697.3511","0","0","0","46","01","046","10"
"4601057","2021S05024601057","Lac du Bonnet",6185,4103,2663,5714,5714,4023,2481,"1226.377","0","0","0","46","01","057","10"
"4601071","2021S05024601071","Alexander",5782,6767,2714,5047,5047,6203,2383,"1585.5796","0","0","0","46","01","071","10"
"4601094","2021S05024601094","Division No.  1, Unorganized",1599,3354,748,1504,1504,3475,622,"4141.2235","0","0","0","46","01","094","10"
"4602024","2021S05024602024","Emerson-Franklin",3101,1339,1109,3209,3209,1280,1151,"1001.2721","0","0","0","46","02","024","10"
"4602032","2021S05024602032","De Salaberry",5223,1813,1699,4750,4750,1708,1559,"670.1753","0","0","0","46","02","032","10"
"4602041","2021S05024602041","Hanover",40969,14407,13948,36172,36172,12549,12094,"776.6979","0","0","0","46","02","041","10"
"4602053","2021S05024602053","La Broquerie",6725,2177,2044,6076,6076,1946,1840,"578.9661","0","0","0","46","02","053","10"
"4602057","2021S05024602057","Ste. Anne",8475,3296,3132,7117,7117,2727,2616,"480.9456","0","0","0","46","02","057","10"
"4602069","2021S05024602069","Taché",11916,4117,3999,11568,11568,3884,3769,"580.6431","0","0","0","46","02","069","10"
"4602075","2021S05024602075","Ritchot",7469,2769,2712,6679,6679,2510,2437,"332.2342","0","0","0","46","02","075","10"
"4603030","2021S05024603030","Montcalm",1278,524,490,1260,1260,527,491,"468.2505","0","0","0","46","03","030","20"
"4603041","2021S05024603041","Rhineland",10086,3508,3341,10157,10157,3405,3281,"967.8295","0","0","0","46","03","041","20"
"4603047","2021S05024603047","Stanley",32655,11755,11363,30297,30297,10539,10264,"872.1923","0","0","0","46","03","047","20"
"4603058","2021S05024603058","Thompson",1518,471,434,1422,1422,441,408,"531.2423","0","0","0","46","03","058","20"
"4603062","2021S05024603062","Roland",1145,424,393,1129,1129,386,369,"484.4713","0","0","0","46","03","062","20"
"4603065","2021S05024603065","Morris",5024,1860,1749,4932,4932,1831,1749,"1041.23","0","0","0","46","03","065","20"
"4603072","2021S05024603072","Dufferin",5657,2272,2163,5599,5599,2290,2157,"920.4309","0","0","0","46","03","072","20"
"4604034","2021S05024604034","Pembina",2406,1002,929,2347,2347,999,911,"1130.5734","0","0","0","46","04","034","20"
"4604040","2021S05024604040","Louise",2025,884,754,1918,1918,869,770,"934.8059","0","0","0","46","04","040","20"
"4604052","2021S05024604052","Cartwright-Roblin",1336,489,396,1308,1308,489,390,"705.2656","0","0","0","46","04","052","20"
"4604057","2021S05024604057","Argyle",994,515,398,1025,1025,511,406,"768.6261","0","0","0","46","04","057","20"
"4604064","2021S05024604064","Lorne",2904,1199,1103,3388,3388,1338,1225,"949.9531","0","0","1","46","04","064","20"
"4605025","2021S05024605025","Killarney - Turtle Mountain",3520,1689,1446,3429,3429,1641,1417,"930.015","0","0","0","46","05","025","30"
"4605032","2021S05024605032","Boissevain-Morton",2309,1141,982,2353,2353,1095,972,"1102.3841","0","0","0","46","05","032","30"
"4605038","2021S05024605038","Deloraine-Winchester",1478,929,673,1489,1489,946,670,"728.1278","0","0","0","46","05","038","30"
"4605044","2021S05024605044","Brenda-Waskada",650,332,277,674,674,352,282,"775.6397","0","0","0","46","05","044","30"
"4605056","2021S05024605056","Two Borders",2161,1136,949,2217,2217,1126,948,"2324.9224","0","0","0","46","05","056","30"
"4605062","2021S05024605062","Grassland",1583,617,552,1561,1561,635,543,"1350.3361","0","0","0","46","05","062","30"
"4605071","2021S05024605071","Prairie Lakes",1625,1183,674,1453,1453,1150,610,"1070.9535","0","0","0","46","05","071","30"
"4606016","2021S05024606016","Sifton",1239,771,502,1256,1256,784,516,"839.4957","0","0","0","46","06","016","30"
"4606023","2021S05024606023","Pipestone",1744,795,701,1763,1763,813,718,"1160.3211","0","0","0","46","06","023","30"
"4606031","2021S05024606031","Wallace-Woodworth",6923,2997,2762,7298,7298,3106,2868,"2024.3315","0","0","0","46","06","031","30"
"4607039","2021S05024607039","Glenboro-South Cypress",1123,484,440,1565,1565,550,514,"1098.2607","0","0","0","46","07","039","30"
"4607046","2021S05024607046","Oakland-Wawanesa",1758,670,625,1690,1690,655,611,"578.8235","0","0","0","46","07","046","30"
"4607052","2021S05024607052","Souris-Glenwood",2547,1128,1028,2562,2562,1069,1019,"579.6888","0","0","0","46","07","052","30"
"4607057","2021S05024607057","Whitehead",1679,645,612,1661,1651,654,619,"577.5959","1","0","0","46","07","057","30"
"4607066","2021S05024607066","North Cypress-Langford",4829,1810,1696,4483,4483,1722,1606,"1767.0946","0","0","0","46","07","066","30"
"4607071","2021S05024607071","Elton",57157,24879,23375,54652,54662,23763,22415,"1155.7295","1","0","0","46","07","071","30"
"4607076","2021S05024607076","Riverdale",1803,788,714,2133,2133,920,848,"576.016","0","0","0","46","07","076","30"
"4608032","2021S05024608032","Norfolk-Treherne",1770,685,645,1751,1751,717,666,"737.8962","0","0","0","46","08","032","40"
"4608042","2021S05024608042","Victoria",1188,518,464,1514,1514,681,631,"703.544","0","0","0","46","08","042","40"
"4608046","2021S05024608046","North Norfolk",3915,1433,1352,3853,3853,1375,1300,"1158.2644","0","0","0","46","08","046","40"
"4608055","2021S05024608055","Glenella-Lansdowne",1133,419,375,1181,1181,442,401,"1274.7434","0","0","0","46","08","055","40"
"4608060","2021S05024608060","WestLake-Gladstone",5871,1772,1617,5669,5669,1793,1640,"1969.4253","0","0","0","46","08","060","40"
"4609018","2021S05024609018","Grey",2517,1034,959,2648,2648,1065,979,"968.8984","0","0","0","46","09","018","40"
"4609024","2021S05024609024","Portage la Prairie",21822,9085,8301,21743,21743,8742,8190,"2040.2745","0","0","0","46","09","024","40"
"4610035","2021S05024610035","Macdonald",8120,2815,2743,7162,7162,2428,2382,"1156.1124","0","0","0","46","10","035","40"
"4610043","2021S05024610043","Cartier",3344,850,811,3368,3368,853,812,"552.937","0","0","0","46","10","043","40"
"4610052","2021S05024610052","St. François Xavier",1449,514,494,1411,1411,505,484,"205.143","0","0","0","46","10","052","40"
"4611040","2021S05024611040","Winnipeg",749607,315465,300431,705244,705244,294245,281046,"461.7807","0","0","0","46","11","040","50"
"4611042","2021S05024611042","Headingley",4331,1342,1307,3579,3579,1098,1070,"107.5274","0","0","0","46","11","042","50"
"4612047","2021S05024612047","Springfield",16142,5992,5795,15342,15342,5667,5459,"1096.1687","0","0","0","46","12","047","10"
"4612054","2021S05024612054","Brokenhead",8721,3785,3536,8341,8341,3633,3416,"755.1105","0","0","0","46","12","054","10"
"4613037","2021S05024613037","West St. Paul",16407,5774,5692,14740,14740,5113,5055,"129.2839","0","0","0","46","13","037","60"
"4613043","2021S05024613043","St. Andrews",23216,10585,9317,22954,22954,10181,8976,"766.8759","0","0","0","46","13","043","60"
"4613056","2021S05024613056","St. Clements",12020,5898,4758,11392,11392,5553,4395,"766.1183","0","0","0","46","13","056","60"
"4614015","2021S05024614015","Rosser",1270,448,424,1372,1372,481,453,"441.74","0","0","0","46","14","015","60"
"4614031","2021S05024614031","Woodlands",3797,1483,1376,3416,3416,1316,1229,"1197.5854","0","0","0","46","14","031","60"
"4614036","2021S05024614036","Rockwood",14682,5642,5342,13833,13833,5170,4970,"1194.0805","0","0","0","46","14","036","60"
"4615032","2021S05024615032","Oakview",1928,828,781,1626,1626,659,625,"1141.9846","0","0","0","46","15","032","30"
"4615037","2021S05024615037","Hamiota",1234,610,539,1225,1225,581,534,"577.6839","0","0","0","46","15","037","30"
"4615047","2021S05024615047","Ellice-Archie",846,394,353,892,892,417,381,"1155.6665","0","0","0","46","15","047","30"
"4615056","2021S05024615056","Prairie View",2613,1099,958,2499,2499,1117,971,"1722.5682","0","0","0","46","15","056","30"
"4615063","2021S05024615063","Yellowhead",2313,1402,1033,2334,2334,1439,1077,"1114.5923","0","0","0","46","15","063","30"
"4615070","2021S05024615070","Harrison Park",2231,1908,1035,1968,1978,1797,915,"1027.6215","1","0","0","46","15","070","30"
"4615074","2021S05024615074","Minto-Odanah",3862,1852,1622,3638,3638,1775,1522,"761.2521","0","0","0","46","15","074","30"
"4615078","2021S05024615078","Rosedale",7209,2533,2373,6281,6281,2249,2114,"881.7697","0","0","0","46","15","078","30"
"4615092","2021S05024615092","Clanwilliam-Erickson",1068,846,499,916,906,662,425,"361.3675","1","0","0","46","15","092","30"
"4616005","2021S05024616005","Rossburn",2382,1071,880,2341,2341,1063,871,"768.9271","0","0","0","46","16","005","70"
"4616020","2021S05024616020","Riding Mountain West",1442,987,663,1420,1420,894,621,"1624.9861","0","0","0","46","16","020","70"
"4616030","2021S05024616030","Russell-Binscarth",2672,1272,1150,2520,2520,1245,1105,"571.7566","0","0","0","46","16","030","70"
"4616048","2021S05024616048","Hillsburg-Roblin-Shell River",3449,1757,1523,3567,3567,1784,1524,"1741.1558","0","0","0","46","16","048","70"
"4617026","2021S05024617026","Alonsa",2818,1105,927,2588,2588,1063,872,"3051.857","0","0","0","46","17","026","70"
"4617035","2021S05024617035","McCreary",748,396,345,892,892,479,408,"527.7696","0","0","0","46","17","035","70"
"4617041","2021S05024617041","Ste. Rose",1591,764,700,1712,1712,795,738,"630.0386","0","0","0","46","17","041","70"
"4617048","2021S05024617048","Dauphin",10504,5071,4675,10845,10845,5074,4641,"1525.4567","0","0","0","46","17","048","70"
"4617054","2021S05024617054","Gilbert Plains",1420,741,634,1470,1470,763,664,"1050.1481","0","0","0","46","17","054","70"
"4617058","2021S05024617058","Grandview",1419,750,657,1482,1482,778,669,"1147.9945","0","0","0","46","17","058","70"
"4617064","2021S05024617064","Ethelbert",648,366,290,607,607,391,282,"1134.5905","0","0","0","46","17","064","70"
"4617072","2021S05024617072","Mossey River",1450,730,612,1145,1145,618,507,"1119.9554","0","0","0","46","17","072","70"
"4617075","2021S05024617075","Lakeshore",1186,861,531,1363,1363,902,628,"1295.6392","0","0","0","46","17","075","70"
"4617092","2021S05024617092","Division No. 17, Unorganized",212,737,97,101,101,783,50,"2147.0924","0","0","0","46","17","092","70"
"4618031","2021S05024618031","Gimli",8008,6454,3898,7326,7326,6191,3570,"322.0135","0","0","0","46","18","031","60"
"4618037","2021S05024618037","Armstrong",1967,1056,831,1792,1792,915,752,"1868.24","0","0","0","46","18","037","60"
"4618040","2021S05024618040","St. Laurent",1542,1260,667,1338,1338,1157,551,"480.1532","0","0","0","46","18","040","60"
"4618044","2021S05024618044","Coldwell",1313,734,552,1254,1254,730,535,"891.8543","0","0","0","46","18","044","60"
"4618056","2021S05024618056","West Interlake",3127,1570,1235,3036,3036,1558,1232,"1698.1918","0","0","0","46","18","056","60"
"4618060","2021S05024618060","Grahamdale",4006,1747,1362,2816,2816,1566,942,"2476.7218","0","0","0","46","18","060","60"
"4618068","2021S05024618068","Fisher",1845,799,660,1708,1827,770,646,"1486.1704","1","0","0","46","18","068","60"
"4618076","2021S05024618076","Bifrost-Riverton",4599,2129,1699,4610,4610,2095,1723,"1645.3615","0","0","0","46","18","076","60"
"4618091","2021S05024618091","Division No. 18, Unorganized, East Part",229,561,121,156,156,546,87,"478.4669","0","0","0","46","18","091","60"
"4618093","2021S05024618093","Division No. 18, Unorganized, West Part",0,0,0,0,0,0,0,"15.2711","0","0","0","46","18","093","60"
"4619045","2021S05024619045","Division No. 19, Unorganized",15381,7625,4825,16518,16399,7984,4817,"60536.434","1","0","1","46","19","045","80"
"4620032","2021S05024620032","Mountain (South)",443,250,187,419,419,284,187,"1615.4212","0","0","0","46","20","032","70"
"4620042","2021S05024620042","Swan Valley West",6808,3252,2941,6843,6843,3202,2972,"1723.6428","0","0","0","46","20","042","70"
"4620051","2021S05024620051","Minitonas-Bowsman",1587,758,691,1653,1653,786,701,"1199.1731","0","0","0","46","20","051","70"
"4620055","2021S05024620055","Mountain (North)",701,384,306,624,624,385,278,"2733.566","0","0","0","46","20","055","70"
"4620066","2021S05024620066","Division No. 20, Unorganized, South Part",95,250,49,82,82,262,39,"2553.9824","0","0","0","46","20","066","70"
"4621078","2021S05024621078","Division No. 21, Unorganized",21871,9632,8089,21983,21983,9162,7863,"42801.189","0","0","0","46","21","078","80"
"4622046","2021S05024622046","Division No. 22, Unorganized",42226,12478,10871,42165,42165,12356,10891,"89802.8195","0","0","1","46","22","046","80"
"4623062","2021S05024623062","Division No. 23, Unorganized",4690,2293,1529,8971,8971,2967,2423,"233578.6401","0","0","1","46","23","062","80"
"4701001","2021S05024701001","Argyle No. 1",643,323,272,784,784,364,334,"569.503","0","0","0","47","01","001","10"
"4701006","2021S05024701006","Mount Pleasant No. 2",1569,709,582,1513,1513,616,570,"775.3167","0","0","0","47","01","006","10"
"4701011","2021S05024701011","Enniskillen No. 3",1867,837,725,1941,1941,855,758,"825.9534","0","0","0","47","01","011","10"
"4701016","2021S05024701016","Coalfields No. 4",1313,693,560,1515,1515,757,644,"828.1597","0","0","0","47","01","016","10"
"4701022","2021S05024701022","Estevan No. 5",12130,5895,5058,12853,12853,5896,5178,"790.3013","0","0","0","47","01","022","10"
"4701027","2021S05024701027","Benson No. 35",450,212,171,472,472,196,177,"808.5256","0","0","0","47","01","027","10"
"4701031","2021S05024701031","Browning No. 34",1028,499,417,1050,1050,480,414,"799.1267","0","0","0","47","01","031","10"
"4701036","2021S05024701036","Moose Creek No. 33",651,323,278,748,748,338,304,"831.2622","0","0","0","47","01","036","10"
"4701039","2021S05024701039","Reciprocity No. 32",454,237,194,464,464,213,198,"708.3239","0","0","0","47","01","039","10"
"4701043","2021S05024701043","Storthoaks No. 31",392,174,145,400,400,169,155,"551.6554","0","0","0","47","01","043","10"
"4701047","2021S05024701047","Antler No. 61",1459,713,622,1565,1565,747,655,"807.18","0","0","0","47","01","047","10"
"4701053","2021S05024701053","Moose Mountain No. 63",3040,2043,1226,2986,2986,2040,1173,"818.6642","0","0","0","47","01","053","10"
"4701058","2021S05024701058","Brock No. 64",1046,536,455,1077,1077,538,479,"790.7863","0","0","0","47","01","058","10"
"4701063","2021S05024701063","Tecumseh No. 65",972,550,452,1019,1019,507,437,"804.6708","0","0","0","47","01","063","10"
"4701069","2021S05024701069","Golden West No. 95",498,196,177,491,491,205,186,"822.5852","0","0","0","47","01","069","10"
"4701072","2021S05024701072","Hazelwood No. 94",316,128,121,286,286,130,105,"789.4027","0","0","0","47","01","072","10"
"4701076","2021S05024701076","Wawken No. 93",1637,1119,752,1564,1564,1207,715,"746.7486","0","0","0","47","01","076","10"
"4701091","2021S05024701091","Walpole No. 92",292,135,116,326,326,149,126,"832.3629","0","0","0","47","01","091","10"
"4701094","2021S05024701094","Maryfield No. 91",594,286,242,712,712,331,282,"753.8175","0","0","0","47","01","094","10"
"4702001","2021S05024702001","Cambria No. 6",492,220,197,564,564,231,206,"814.656","0","0","0","47","02","001","10"
"4702006","2021S05024702006","Souris Valley No. 7",245,123,104,294,294,149,120,"806.1699","0","0","0","47","02","006","10"
"4702011","2021S05024702011","Lake Alma No. 8",269,142,114,272,272,129,115,"785.5027","0","0","0","47","02","011","10"
"4702014","2021S05024702014","Surprise Valley No. 9",261,156,117,272,272,131,113,"802.8917","0","0","0","47","02","014","10"
"4702018","2021S05024702018","Happy Valley No. 10",125,70,54,139,139,67,55,"806.9292","0","0","0","47","02","018","10"
"4702024","2021S05024702024","Bengough No. 40",637,340,291,613,613,386,296,"1009.764","0","0","0","47","02","024","10"
